Id,Nome,Genero
6TmGNPW2oDM5uaXBILozGa,Týr,nordic folk metal
6TmGNPW2oDM5uaXBILozGa,Týr,power metal
6TmGNPW2oDM5uaXBILozGa,Týr,symphonic metal
6TmGNPW2oDM5uaXBILozGa,Týr,viking metal
6TmGNPW2oDM5uaXBILozGa,Týr,faroese rock
6TmGNPW2oDM5uaXBILozGa,Týr,folk metal
6TmGNPW2oDM5uaXBILozGa,Týr,nordic folk metal
6TmGNPW2oDM5uaXBILozGa,Týr,power metal
6TmGNPW2oDM5uaXBILozGa,Týr,symphonic metal
6TmGNPW2oDM5uaXBILozGa,Týr,viking metal
6TmGNPW2oDM5uaXBILozGa,Týr,faroese rock
6TmGNPW2oDM5uaXBILozGa,Týr,folk metal
6TmGNPW2oDM5uaXBILozGa,Týr,nordic folk metal
6TmGNPW2oDM5uaXBILozGa,Týr,power metal
6TmGNPW2oDM5uaXBILozGa,Týr,symphonic metal
6TmGNPW2oDM5uaXBILozGa,Týr,viking metal
6TmGNPW2oDM5uaXBILozGa,Týr,faroese rock
6TmGNPW2oDM5uaXBILozGa,Týr,folk metal
6TmGNPW2oDM5uaXBILozGa,Týr,nordic folk metal
6TmGNPW2oDM5uaXBILozGa,Týr,power metal
6TmGNPW2oDM5uaXBILozGa,Týr,symphonic metal
6TmGNPW2oDM5uaXBILozGa,Týr,viking metal
6TmGNPW2oDM5uaXBILozGa,Týr,faroese rock
6TmGNPW2oDM5uaXBILozGa,Týr,folk metal
6TmGNPW2oDM5uaXBILozGa,Týr,nordic folk metal
6TmGNPW2oDM5uaXBILozGa,Týr,power metal
6TmGNPW2oDM5uaXBILozGa,Týr,symphonic metal
6TmGNPW2oDM5uaXBILozGa,Týr,viking metal
6TmGNPW2oDM5uaXBILozGa,Týr,faroese rock
6TmGNPW2oDM5uaXBILozGa,Týr,folk metal
6TmGNPW2oDM5uaXBILozGa,Týr,nordic folk metal
6TmGNPW2oDM5uaXBILozGa,Týr,power metal
6TmGNPW2oDM5uaXBILozGa,Týr,symphonic metal
6TmGNPW2oDM5uaXBILozGa,Týr,viking metal
6TmGNPW2oDM5uaXBILozGa,Týr,faroese rock
6TmGNPW2oDM5uaXBILozGa,Týr,folk metal
6TmGNPW2oDM5uaXBILozGa,Týr,nordic folk metal
6TmGNPW2oDM5uaXBILozGa,Týr,power metal
6TmGNPW2oDM5uaXBILozGa,Týr,symphonic metal
6TmGNPW2oDM5uaXBILozGa,Týr,viking metal
0ZXKT0FCsLWkSLCjoBJgBX,Anathema,gothic metal
0ZXKT0FCsLWkSLCjoBJgBX,Anathema,progressive doom
0ZXKT0FCsLWkSLCjoBJgBX,Anathema,progressive metal
6TmGNPW2oDM5uaXBILozGa,Týr,faroese rock
6TmGNPW2oDM5uaXBILozGa,Týr,folk metal
6TmGNPW2oDM5uaXBILozGa,Týr,nordic folk metal
6TmGNPW2oDM5uaXBILozGa,Týr,power metal
6TmGNPW2oDM5uaXBILozGa,Týr,symphonic metal
6TmGNPW2oDM5uaXBILozGa,Týr,viking metal
6TmGNPW2oDM5uaXBILozGa,Týr,faroese rock
6TmGNPW2oDM5uaXBILozGa,Týr,folk metal
6TmGNPW2oDM5uaXBILozGa,Týr,nordic folk metal
6TmGNPW2oDM5uaXBILozGa,Týr,power metal
6TmGNPW2oDM5uaXBILozGa,Týr,symphonic metal
6TmGNPW2oDM5uaXBILozGa,Týr,viking metal
1wUArE0NhHB8M1bU2WSplY,Nevermore,groove metal
1wUArE0NhHB8M1bU2WSplY,Nevermore,metal
1wUArE0NhHB8M1bU2WSplY,Nevermore,neo classical metal
1wUArE0NhHB8M1bU2WSplY,Nevermore,power metal
1wUArE0NhHB8M1bU2WSplY,Nevermore,progressive groove metal
1wUArE0NhHB8M1bU2WSplY,Nevermore,progressive metal
1wUArE0NhHB8M1bU2WSplY,Nevermore,seattle metal
1wUArE0NhHB8M1bU2WSplY,Nevermore,thrash metal
1wUArE0NhHB8M1bU2WSplY,Nevermore,groove metal
1wUArE0NhHB8M1bU2WSplY,Nevermore,metal
1wUArE0NhHB8M1bU2WSplY,Nevermore,neo classical metal
1wUArE0NhHB8M1bU2WSplY,Nevermore,power metal
1wUArE0NhHB8M1bU2WSplY,Nevermore,progressive groove metal
1wUArE0NhHB8M1bU2WSplY,Nevermore,progressive metal
1wUArE0NhHB8M1bU2WSplY,Nevermore,seattle metal
1wUArE0NhHB8M1bU2WSplY,Nevermore,thrash metal
1wUArE0NhHB8M1bU2WSplY,Nevermore,groove metal
1wUArE0NhHB8M1bU2WSplY,Nevermore,metal
1wUArE0NhHB8M1bU2WSplY,Nevermore,neo classical metal
1wUArE0NhHB8M1bU2WSplY,Nevermore,power metal
1wUArE0NhHB8M1bU2WSplY,Nevermore,progressive groove metal
1wUArE0NhHB8M1bU2WSplY,Nevermore,progressive metal
1wUArE0NhHB8M1bU2WSplY,Nevermore,seattle metal
1wUArE0NhHB8M1bU2WSplY,Nevermore,thrash metal
1wUArE0NhHB8M1bU2WSplY,Nevermore,groove metal
1wUArE0NhHB8M1bU2WSplY,Nevermore,metal
1wUArE0NhHB8M1bU2WSplY,Nevermore,neo classical metal
1wUArE0NhHB8M1bU2WSplY,Nevermore,power metal
1wUArE0NhHB8M1bU2WSplY,Nevermore,progressive groove metal
1wUArE0NhHB8M1bU2WSplY,Nevermore,progressive metal
1wUArE0NhHB8M1bU2WSplY,Nevermore,seattle metal
1wUArE0NhHB8M1bU2WSplY,Nevermore,thrash metal
1wUArE0NhHB8M1bU2WSplY,Nevermore,groove metal
1wUArE0NhHB8M1bU2WSplY,Nevermore,metal
1wUArE0NhHB8M1bU2WSplY,Nevermore,neo classical metal
1wUArE0NhHB8M1bU2WSplY,Nevermore,power metal
1wUArE0NhHB8M1bU2WSplY,Nevermore,progressive groove metal
1wUArE0NhHB8M1bU2WSplY,Nevermore,progressive metal
1wUArE0NhHB8M1bU2WSplY,Nevermore,seattle metal
1wUArE0NhHB8M1bU2WSplY,Nevermore,thrash metal
1wUArE0NhHB8M1bU2WSplY,Nevermore,groove metal
1wUArE0NhHB8M1bU2WSplY,Nevermore,metal
1wUArE0NhHB8M1bU2WSplY,Nevermore,neo classical metal
1wUArE0NhHB8M1bU2WSplY,Nevermore,power metal
1wUArE0NhHB8M1bU2WSplY,Nevermore,progressive groove metal
1wUArE0NhHB8M1bU2WSplY,Nevermore,progressive metal
1wUArE0NhHB8M1bU2WSplY,Nevermore,seattle metal
1wUArE0NhHB8M1bU2WSplY,Nevermore,thrash metal
1wUArE0NhHB8M1bU2WSplY,Nevermore,groove metal
1wUArE0NhHB8M1bU2WSplY,Nevermore,metal
1wUArE0NhHB8M1bU2WSplY,Nevermore,neo classical metal
1wUArE0NhHB8M1bU2WSplY,Nevermore,power metal
1wUArE0NhHB8M1bU2WSplY,Nevermore,progressive groove metal
1wUArE0NhHB8M1bU2WSplY,Nevermore,progressive metal
1wUArE0NhHB8M1bU2WSplY,Nevermore,seattle metal
1wUArE0NhHB8M1bU2WSplY,Nevermore,thrash metal
5IRFMGI8aEtZdN07OYrBZc,Tarja,gothic metal
5IRFMGI8aEtZdN07OYrBZc,Tarja,gothic symphonic metal
5IRFMGI8aEtZdN07OYrBZc,Tarja,hel
5IRFMGI8aEtZdN07OYrBZc,Tarja,opera metal
5IRFMGI8aEtZdN07OYrBZc,Tarja,power metal
5IRFMGI8aEtZdN07OYrBZc,Tarja,symphonic metal
0nmQIMXWTXfhgOBdNzhGOs,Avenged Sevenfold,alternative metal
0nmQIMXWTXfhgOBdNzhGOs,Avenged Sevenfold,alternative metal
0DCw6lHkzh9t7f8Hb4Z0Sx,Arch Enemy,alternative metal
0DCw6lHkzh9t7f8Hb4Z0Sx,Arch Enemy,death metal
0DCw6lHkzh9t7f8Hb4Z0Sx,Arch Enemy,melodic death metal
0DCw6lHkzh9t7f8Hb4Z0Sx,Arch Enemy,metal
0DCw6lHkzh9t7f8Hb4Z0Sx,Arch Enemy,power metal
0DCw6lHkzh9t7f8Hb4Z0Sx,Arch Enemy,speed metal
0DCw6lHkzh9t7f8Hb4Z0Sx,Arch Enemy,swedish death metal
0DCw6lHkzh9t7f8Hb4Z0Sx,Arch Enemy,swedish melodeath
0DCw6lHkzh9t7f8Hb4Z0Sx,Arch Enemy,swedish metal
0DCw6lHkzh9t7f8Hb4Z0Sx,Arch Enemy,symphonic metal
14pVkFUHDL207LzLHtSA18,Pantera,alternative metal
14pVkFUHDL207LzLHtSA18,Pantera,groove metal
14pVkFUHDL207LzLHtSA18,Pantera,hard rock
14pVkFUHDL207LzLHtSA18,Pantera,metal
14pVkFUHDL207LzLHtSA18,Pantera,nu metal
14pVkFUHDL207LzLHtSA18,Pantera,old school thrash
14pVkFUHDL207LzLHtSA18,Pantera,rock
14pVkFUHDL207LzLHtSA18,Pantera,texas metal
49qiE8dj4JuNdpYGRPdKbF,Stone Sour,alternative metal
49qiE8dj4JuNdpYGRPdKbF,Stone Sour,nu metal
49qiE8dj4JuNdpYGRPdKbF,Stone Sour,post-grunge
13A9x5VINTOaVnYxK4rbNQ,Clau,funk carioca
13A9x5VINTOaVnYxK4rbNQ,Clau,pop nacional
13A9x5VINTOaVnYxK4rbNQ,Clau,pop rap brasileiro
2CiO7xWdwPMDlVwlt9qa1f,WYS,lo-fi beats
50Ej4gF8iYESted3e4JZ4t,dryhope,lo-fi beats
50Ej4gF8iYESted3e4JZ4t,dryhope,lo-fi study
3chQixmxhv9UmwQc8aBApA,DLJ,lo-fi beats
3chQixmxhv9UmwQc8aBApA,DLJ,lo-fi study
53xwq54syWZgXoordzYUnA,Nothingtosay,lo-fi beats
53xwq54syWZgXoordzYUnA,Nothingtosay,lo-fi study
5V8HGb7Pt982HEbpmglIYT,cocabona,chillhop
5V8HGb7Pt982HEbpmglIYT,cocabona,lo-fi beats
0tquhVod10o2zf1ht2aVoz,Elior,lo-fi beats
46NCqFl8vhQZD77y7XkvJs,goosetaf,chillhop
46NCqFl8vhQZD77y7XkvJs,goosetaf,lo-fi beats
5jZeLexrrwGNUy6nv7tzdr,C4C,chillhop
5jZeLexrrwGNUy6nv7tzdr,C4C,lo-fi beats
1R9fj5Tiy9XMFp5ANzS7FA,Jhove,lo-fi beats
1R9fj5Tiy9XMFp5ANzS7FA,Jhove,lo-fi study
2flF63KTodI9rSqbP5gCnp,Tomoko Aran,classic city pop
7rGbODPTIVjzn3CTR6RCzE,Junko Ohashi,classic city pop
7rGbODPTIVjzn3CTR6RCzE,Junko Ohashi,kayokyoku
7bG2PIfT22HGxisl6LAohx,S. Kiyotaka & Omega Tribe,classic city pop
0O0hxUrO2PKxZknken3R24,Suchmos,j-pop
0O0hxUrO2PKxZknken3R24,Suchmos,j-rock
0O0hxUrO2PKxZknken3R24,Suchmos,japanese soul
7BwOjwl5mKpGVIvzvqEcie,T-SQUARE,japanese jazz
7BwOjwl5mKpGVIvzvqEcie,T-SQUARE,japanese jazz fusion
5qm3bAgsYq5aBOymqkM4gG,Makoto Matsushita,classic city pop
4czBLtKKNzTc6E4cXDYJuA,Chu Kosaka,classic city pop
67oQeSa0YBmKuFqBkT2sfl,高橋玲子,classic city pop
5QeCklzEEYSSLWeUxuWeBy,Taeko Onuki,anime
5QeCklzEEYSSLWeUxuWeBy,Taeko Onuki,classic city pop
5QeCklzEEYSSLWeUxuWeBy,Taeko Onuki,japanese new wave
5QeCklzEEYSSLWeUxuWeBy,Taeko Onuki,techno kayo
2mt2D1ra41kPxlQpbCkfY0,Akira Inoue,classic city pop
0lRXEutklZUeNdWIJA1NI0,CASIOPEA,japanese jazz
0lRXEutklZUeNdWIJA1NI0,CASIOPEA,japanese jazz fusion
71YfYiTx6KAZFJfKaNYueQ,Friday Night Plans,city pop
71YfYiTx6KAZFJfKaNYueQ,Friday Night Plans,japanese r&b
3WwGRA2o4Ux1RRMYaYDh7N,Mariya Takeuchi,classic city pop
3WwGRA2o4Ux1RRMYaYDh7N,Mariya Takeuchi,idol kayo
3WwGRA2o4Ux1RRMYaYDh7N,Mariya Takeuchi,japanese singer-songwriter
5n3X0T0RlvRxUR6l9dBwB8,TANUKI,future funk
5n3X0T0RlvRxUR6l9dBwB8,TANUKI,j-core
7rGbODPTIVjzn3CTR6RCzE,Junko Ohashi,classic city pop
7rGbODPTIVjzn3CTR6RCzE,Junko Ohashi,kayokyoku
4d2zOuYJHBPJTpVblHEKJb,Mondo Grosso,japanese jazztronica
6jiIsVGy8SEoPnFeFOsGtH,EMMA HAZY MINAMI,japanese vtuber
6jiIsVGy8SEoPnFeFOsGtH,EMMA HAZY MINAMI,japanese vtuber
6jiIsVGy8SEoPnFeFOsGtH,EMMA HAZY MINAMI,japanese vtuber
6jiIsVGy8SEoPnFeFOsGtH,EMMA HAZY MINAMI,japanese vtuber
6jiIsVGy8SEoPnFeFOsGtH,EMMA HAZY MINAMI,japanese vtuber
6jiIsVGy8SEoPnFeFOsGtH,EMMA HAZY MINAMI,japanese vtuber
6jiIsVGy8SEoPnFeFOsGtH,EMMA HAZY MINAMI,japanese vtuber
4L5K9BR3qaZQw8QAoMBUta,Nyarons,kawaii edm
0bkkiFN0ghGl4j9aLi3oQx,Nanahira,denpa-kei
0bkkiFN0ghGl4j9aLi3oQx,Nanahira,kawaii future bass
0bkkiFN0ghGl4j9aLi3oQx,Nanahira,touhou
5vYmBw71RC0kABACDCq4Zi,Minako Yoshida,classic city pop
0ECegKslGWO6zz3XzTyIwQ,1986 OMEGA TRIBE,classic city pop
4DOlsUBpxw706SXx05Xoi2,Xuxa,musica infantil
7prlP4RdW2fojefqx2wppW,Rita Rameh e Luiz Waack,musica infantil
7prlP4RdW2fojefqx2wppW,Rita Rameh e Luiz Waack,musica para criancas
3uL4UpqShC4p2x1dJutoRW,Ghostemane,cloud rap
3uL4UpqShC4p2x1dJutoRW,Ghostemane,dark trap
3uL4UpqShC4p2x1dJutoRW,Ghostemane,florida rap
3uL4UpqShC4p2x1dJutoRW,Ghostemane,cloud rap
3uL4UpqShC4p2x1dJutoRW,Ghostemane,dark trap
3uL4UpqShC4p2x1dJutoRW,Ghostemane,florida rap
3uL4UpqShC4p2x1dJutoRW,Ghostemane,cloud rap
3uL4UpqShC4p2x1dJutoRW,Ghostemane,dark trap
3uL4UpqShC4p2x1dJutoRW,Ghostemane,florida rap
3uL4UpqShC4p2x1dJutoRW,Ghostemane,cloud rap
3uL4UpqShC4p2x1dJutoRW,Ghostemane,dark trap
3uL4UpqShC4p2x1dJutoRW,Ghostemane,florida rap
3uL4UpqShC4p2x1dJutoRW,Ghostemane,cloud rap
3uL4UpqShC4p2x1dJutoRW,Ghostemane,dark trap
3uL4UpqShC4p2x1dJutoRW,Ghostemane,florida rap
3uL4UpqShC4p2x1dJutoRW,Ghostemane,cloud rap
3uL4UpqShC4p2x1dJutoRW,Ghostemane,dark trap
3uL4UpqShC4p2x1dJutoRW,Ghostemane,florida rap
3uL4UpqShC4p2x1dJutoRW,Ghostemane,cloud rap
3uL4UpqShC4p2x1dJutoRW,Ghostemane,dark trap
3uL4UpqShC4p2x1dJutoRW,Ghostemane,florida rap
3uL4UpqShC4p2x1dJutoRW,Ghostemane,cloud rap
3uL4UpqShC4p2x1dJutoRW,Ghostemane,dark trap
3uL4UpqShC4p2x1dJutoRW,Ghostemane,florida rap
3uL4UpqShC4p2x1dJutoRW,Ghostemane,cloud rap
3uL4UpqShC4p2x1dJutoRW,Ghostemane,dark trap
3uL4UpqShC4p2x1dJutoRW,Ghostemane,florida rap
3uL4UpqShC4p2x1dJutoRW,Ghostemane,cloud rap
3uL4UpqShC4p2x1dJutoRW,Ghostemane,dark trap
3uL4UpqShC4p2x1dJutoRW,Ghostemane,florida rap
3uL4UpqShC4p2x1dJutoRW,Ghostemane,cloud rap
3uL4UpqShC4p2x1dJutoRW,Ghostemane,dark trap
3uL4UpqShC4p2x1dJutoRW,Ghostemane,florida rap
15UsOTVnJzReFVN1VCnxy4,XXXTENTACION,emo rap
15UsOTVnJzReFVN1VCnxy4,XXXTENTACION,miami hip hop
15UsOTVnJzReFVN1VCnxy4,XXXTENTACION,rap
0xOeVMOz2fVg5BJY3N6akT,Jaden,pop rap
0xOeVMOz2fVg5BJY3N6akT,Jaden,rap
7pFeBzX627ff0VnN6bxPR4,Desiigner,pop rap
7pFeBzX627ff0VnN6bxPR4,Desiigner,rap
7pFeBzX627ff0VnN6bxPR4,Desiigner,southern hip hop
7pFeBzX627ff0VnN6bxPR4,Desiigner,trap
7pFeBzX627ff0VnN6bxPR4,Desiigner,viral trap
6SSmy635N3a4oWmPk85xpK,Brennan Savage,cloud rap
6SSmy635N3a4oWmPk85xpK,Brennan Savage,dark trap
6SSmy635N3a4oWmPk85xpK,Brennan Savage,emo rap
7d3WFRME3vBY2cgoP38RDo,Lil Skies,melodic rap
24dCDrr94SNSAREMJhBHCs,Woods Of Ypres,canadian black metal
24dCDrr94SNSAREMJhBHCs,Woods Of Ypres,canadian metal
24dCDrr94SNSAREMJhBHCs,Woods Of Ypres,doom metal
24dCDrr94SNSAREMJhBHCs,Woods Of Ypres,gothic metal
24dCDrr94SNSAREMJhBHCs,Woods Of Ypres,canadian black metal
24dCDrr94SNSAREMJhBHCs,Woods Of Ypres,canadian metal
24dCDrr94SNSAREMJhBHCs,Woods Of Ypres,doom metal
24dCDrr94SNSAREMJhBHCs,Woods Of Ypres,gothic metal
24dCDrr94SNSAREMJhBHCs,Woods Of Ypres,canadian black metal
24dCDrr94SNSAREMJhBHCs,Woods Of Ypres,canadian metal
24dCDrr94SNSAREMJhBHCs,Woods Of Ypres,doom metal
24dCDrr94SNSAREMJhBHCs,Woods Of Ypres,gothic metal
24dCDrr94SNSAREMJhBHCs,Woods Of Ypres,canadian black metal
24dCDrr94SNSAREMJhBHCs,Woods Of Ypres,canadian metal
24dCDrr94SNSAREMJhBHCs,Woods Of Ypres,doom metal
24dCDrr94SNSAREMJhBHCs,Woods Of Ypres,gothic metal
24dCDrr94SNSAREMJhBHCs,Woods Of Ypres,canadian black metal
24dCDrr94SNSAREMJhBHCs,Woods Of Ypres,canadian metal
24dCDrr94SNSAREMJhBHCs,Woods Of Ypres,doom metal
24dCDrr94SNSAREMJhBHCs,Woods Of Ypres,gothic metal
24dCDrr94SNSAREMJhBHCs,Woods Of Ypres,canadian black metal
24dCDrr94SNSAREMJhBHCs,Woods Of Ypres,canadian metal
24dCDrr94SNSAREMJhBHCs,Woods Of Ypres,doom metal
24dCDrr94SNSAREMJhBHCs,Woods Of Ypres,gothic metal
24dCDrr94SNSAREMJhBHCs,Woods Of Ypres,canadian black metal
24dCDrr94SNSAREMJhBHCs,Woods Of Ypres,canadian metal
24dCDrr94SNSAREMJhBHCs,Woods Of Ypres,doom metal
24dCDrr94SNSAREMJhBHCs,Woods Of Ypres,gothic metal
24dCDrr94SNSAREMJhBHCs,Woods Of Ypres,canadian black metal
24dCDrr94SNSAREMJhBHCs,Woods Of Ypres,canadian metal
24dCDrr94SNSAREMJhBHCs,Woods Of Ypres,doom metal
24dCDrr94SNSAREMJhBHCs,Woods Of Ypres,gothic metal
24dCDrr94SNSAREMJhBHCs,Woods Of Ypres,canadian black metal
24dCDrr94SNSAREMJhBHCs,Woods Of Ypres,canadian metal
24dCDrr94SNSAREMJhBHCs,Woods Of Ypres,doom metal
24dCDrr94SNSAREMJhBHCs,Woods Of Ypres,gothic metal
24dCDrr94SNSAREMJhBHCs,Woods Of Ypres,canadian black metal
24dCDrr94SNSAREMJhBHCs,Woods Of Ypres,canadian metal
24dCDrr94SNSAREMJhBHCs,Woods Of Ypres,doom metal
24dCDrr94SNSAREMJhBHCs,Woods Of Ypres,gothic metal
24dCDrr94SNSAREMJhBHCs,Woods Of Ypres,canadian black metal
24dCDrr94SNSAREMJhBHCs,Woods Of Ypres,canadian metal
24dCDrr94SNSAREMJhBHCs,Woods Of Ypres,doom metal
24dCDrr94SNSAREMJhBHCs,Woods Of Ypres,gothic metal
521Yl3LUvD7G9dMRO4fpCy,Korpiklaani,finnish metal
521Yl3LUvD7G9dMRO4fpCy,Korpiklaani,folk metal
521Yl3LUvD7G9dMRO4fpCy,Korpiklaani,nordic folk metal
521Yl3LUvD7G9dMRO4fpCy,Korpiklaani,power metal
521Yl3LUvD7G9dMRO4fpCy,Korpiklaani,symphonic metal
521Yl3LUvD7G9dMRO4fpCy,Korpiklaani,viking metal
18tc6NSbYpwxNpj5fhSJvC,Folkstone,celtic metal
18tc6NSbYpwxNpj5fhSJvC,Folkstone,folk metal
18tc6NSbYpwxNpj5fhSJvC,Folkstone,italian folk metal
2RyAx3MPzx4ESZOJOod2Hj,Falkenbach,autonomous black metal
2RyAx3MPzx4ESZOJOod2Hj,Falkenbach,black metal
2RyAx3MPzx4ESZOJOod2Hj,Falkenbach,folk black metal
2RyAx3MPzx4ESZOJOod2Hj,Falkenbach,folk metal
2RyAx3MPzx4ESZOJOod2Hj,Falkenbach,german metal
2RyAx3MPzx4ESZOJOod2Hj,Falkenbach,icelandic black metal
2RyAx3MPzx4ESZOJOod2Hj,Falkenbach,nordic folk metal
2RyAx3MPzx4ESZOJOod2Hj,Falkenbach,pagan black metal
2RyAx3MPzx4ESZOJOod2Hj,Falkenbach,viking black metal
2RyAx3MPzx4ESZOJOod2Hj,Falkenbach,viking metal
6jQgWQKirZ7IKDGN8fRtdA,Månegarm,folk black metal
6jQgWQKirZ7IKDGN8fRtdA,Månegarm,folk metal
6jQgWQKirZ7IKDGN8fRtdA,Månegarm,nordic folk metal
6jQgWQKirZ7IKDGN8fRtdA,Månegarm,swedish metal
6jQgWQKirZ7IKDGN8fRtdA,Månegarm,viking black metal
6jQgWQKirZ7IKDGN8fRtdA,Månegarm,viking metal
2RyAx3MPzx4ESZOJOod2Hj,Falkenbach,autonomous black metal
2RyAx3MPzx4ESZOJOod2Hj,Falkenbach,black metal
2RyAx3MPzx4ESZOJOod2Hj,Falkenbach,folk black metal
2RyAx3MPzx4ESZOJOod2Hj,Falkenbach,folk metal
2RyAx3MPzx4ESZOJOod2Hj,Falkenbach,german metal
2RyAx3MPzx4ESZOJOod2Hj,Falkenbach,icelandic black metal
2RyAx3MPzx4ESZOJOod2Hj,Falkenbach,nordic folk metal
2RyAx3MPzx4ESZOJOod2Hj,Falkenbach,pagan black metal
2RyAx3MPzx4ESZOJOod2Hj,Falkenbach,viking black metal
2RyAx3MPzx4ESZOJOod2Hj,Falkenbach,viking metal
0Blq0z4UFBGGS35A4wFcOe,Nordverg,deep folk metal
0Blq0z4UFBGGS35A4wFcOe,Nordverg,russian folk metal
2SRIVGDkdqQnrQdaXxDkJt,Haken,progressive metal
6N62Sla6F2uuEzNALo6720,Artillery,danish death metal
6N62Sla6F2uuEzNALo6720,Artillery,danish metal
6N62Sla6F2uuEzNALo6720,Artillery,death metal
6N62Sla6F2uuEzNALo6720,Artillery,metal
6N62Sla6F2uuEzNALo6720,Artillery,new wave of thrash metal
6N62Sla6F2uuEzNALo6720,Artillery,speed metal
6N62Sla6F2uuEzNALo6720,Artillery,technical thrash
6N62Sla6F2uuEzNALo6720,Artillery,thrash metal
1IQ2e1buppatiN1bxUVkrk,Slayer,alternative metal
1IQ2e1buppatiN1bxUVkrk,Slayer,death metal
1IQ2e1buppatiN1bxUVkrk,Slayer,groove metal
1IQ2e1buppatiN1bxUVkrk,Slayer,hard rock
1IQ2e1buppatiN1bxUVkrk,Slayer,metal
1IQ2e1buppatiN1bxUVkrk,Slayer,old school thrash
1IQ2e1buppatiN1bxUVkrk,Slayer,rock
1IQ2e1buppatiN1bxUVkrk,Slayer,speed metal
1IQ2e1buppatiN1bxUVkrk,Slayer,thrash metal
1Qp56T7n950O3EGMsSl81D,Ghost,hard rock
1Qp56T7n950O3EGMsSl81D,Ghost,metal
2rhFzFmezpnW82MNqEKVry,Ski Mask The Slump God,hip hop
2rhFzFmezpnW82MNqEKVry,Ski Mask The Slump God,miami hip hop
2rhFzFmezpnW82MNqEKVry,Ski Mask The Slump God,pop rap
2rhFzFmezpnW82MNqEKVry,Ski Mask The Slump God,rap
2rhFzFmezpnW82MNqEKVry,Ski Mask The Slump God,trap
2rhFzFmezpnW82MNqEKVry,Ski Mask The Slump God,underground hip hop
3uL4UpqShC4p2x1dJutoRW,Ghostemane,cloud rap
3uL4UpqShC4p2x1dJutoRW,Ghostemane,dark trap
3uL4UpqShC4p2x1dJutoRW,Ghostemane,florida rap
3uL4UpqShC4p2x1dJutoRW,Ghostemane,cloud rap
3uL4UpqShC4p2x1dJutoRW,Ghostemane,dark trap
3uL4UpqShC4p2x1dJutoRW,Ghostemane,florida rap
3uL4UpqShC4p2x1dJutoRW,Ghostemane,cloud rap
3uL4UpqShC4p2x1dJutoRW,Ghostemane,dark trap
3uL4UpqShC4p2x1dJutoRW,Ghostemane,florida rap
3uL4UpqShC4p2x1dJutoRW,Ghostemane,cloud rap
3uL4UpqShC4p2x1dJutoRW,Ghostemane,dark trap
3uL4UpqShC4p2x1dJutoRW,Ghostemane,florida rap
3uL4UpqShC4p2x1dJutoRW,Ghostemane,cloud rap
3uL4UpqShC4p2x1dJutoRW,Ghostemane,dark trap
3uL4UpqShC4p2x1dJutoRW,Ghostemane,florida rap
3uL4UpqShC4p2x1dJutoRW,Ghostemane,cloud rap
3uL4UpqShC4p2x1dJutoRW,Ghostemane,dark trap
3uL4UpqShC4p2x1dJutoRW,Ghostemane,florida rap
3uL4UpqShC4p2x1dJutoRW,Ghostemane,cloud rap
3uL4UpqShC4p2x1dJutoRW,Ghostemane,dark trap
3uL4UpqShC4p2x1dJutoRW,Ghostemane,florida rap
3uL4UpqShC4p2x1dJutoRW,Ghostemane,cloud rap
3uL4UpqShC4p2x1dJutoRW,Ghostemane,dark trap
3uL4UpqShC4p2x1dJutoRW,Ghostemane,florida rap
3uL4UpqShC4p2x1dJutoRW,Ghostemane,cloud rap
3uL4UpqShC4p2x1dJutoRW,Ghostemane,dark trap
3uL4UpqShC4p2x1dJutoRW,Ghostemane,florida rap
3uL4UpqShC4p2x1dJutoRW,Ghostemane,cloud rap
3uL4UpqShC4p2x1dJutoRW,Ghostemane,dark trap
3uL4UpqShC4p2x1dJutoRW,Ghostemane,florida rap
3uL4UpqShC4p2x1dJutoRW,Ghostemane,cloud rap
3uL4UpqShC4p2x1dJutoRW,Ghostemane,dark trap
3uL4UpqShC4p2x1dJutoRW,Ghostemane,florida rap
3uL4UpqShC4p2x1dJutoRW,Ghostemane,cloud rap
3uL4UpqShC4p2x1dJutoRW,Ghostemane,dark trap
3uL4UpqShC4p2x1dJutoRW,Ghostemane,florida rap
3uL4UpqShC4p2x1dJutoRW,Ghostemane,cloud rap
3uL4UpqShC4p2x1dJutoRW,Ghostemane,dark trap
3uL4UpqShC4p2x1dJutoRW,Ghostemane,florida rap
7yl05GUXqcUA3mfpowr1fe,Molejo,axe
7yl05GUXqcUA3mfpowr1fe,Molejo,pagode
7yl05GUXqcUA3mfpowr1fe,Molejo,pagode novo
2B8HcBRTizIsSPryM46Sb1,Só Pra Contrariar,axe
2B8HcBRTizIsSPryM46Sb1,Só Pra Contrariar,pagode
2B8HcBRTizIsSPryM46Sb1,Só Pra Contrariar,pagode novo
2B8HcBRTizIsSPryM46Sb1,Só Pra Contrariar,sertanejo
2B8HcBRTizIsSPryM46Sb1,Só Pra Contrariar,sertanejo universitario
6YMWV5AeYoZymMMDonMfsA,Art Popular,axe
6YMWV5AeYoZymMMDonMfsA,Art Popular,pagode
5Y7WdytDxCXbrnSLsQNysP,Ronaldo E Os Barcellos,pagode
2zUi8eGWcojkvBwCysFOyC,Karametade,axe
2zUi8eGWcojkvBwCysFOyC,Karametade,pagode
3QYmec82Yj7fjTMvrt49E4,Soweto,axe
3QYmec82Yj7fjTMvrt49E4,Soweto,pagode
